"study","treatment","sex","bird_id","hormone","plasma_conc","icons","music","iconpath","logconc"
"characterization","hatch","male","x.g70","testosterone",2.128348217,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.328042683937737
"characterization","inc.d9","female","x.g9.o166","corticosterone",2.00020765,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.30107508394796
"characterization","inc.d9","female","x.g9.o166","estradiol",0.211448607,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.674795171591595
"characterization","inc.d9","female","x.g9.o166","progesterone",0.357596232,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.446607066023294
"manipulation","m.inc.d9","male","x.o117","corticosterone",1.487306758,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.172400551283916
"manipulation","m.inc.d9","male","x.o117","testosterone",2.253461016,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.35285004934619
"manipulation","m.inc.d9","male","x.o117","progesterone",0.276261362,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.558679851397582
"characterization","inc.d17","female","x.o159.w90","corticosterone",1.383050847,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.140838146968017
"characterization","inc.d17","female","x.o159.w90","estradiol",0.056838331,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-1.24535868317476
"characterization","inc.d17","female","x.o159.w90","progesterone",0.279364353,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.553829010831229
"characterization","hatch","male","x.o160.w102","corticosterone",1.123182974,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.0504505114934467
"characterization","hatch","male","x.o160.w102","testosterone",2.290113695,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.359857043861902
"characterization","hatch","male","x.o160.w102","progesterone",0.339220259,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",-0.469518218593465
"characterization","inc.d3","male","x.o163.w101","corticosterone",6.980235203,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.843870056669587
"characterization","inc.d3","male","x.o163.w101","testosterone",0.066059803,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-1.18006272577237
"characterization","n5","male","x.o164.w123","corticosterone",3.523276819,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",0.546946766440188
"characterization","n5","male","x.o164.w123","testosterone",0.297432249,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.526611945015662
"characterization","n5","male","x.o164.w123","progesterone",0.487439473,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.312079304425101
"characterization","n5","female","x.o175.g21","corticosterone",3.065155964,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",0.486452577575898
"characterization","n5","female","x.o175.g21","estradiol",0.362882381,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.440234117553737
"characterization","n5","female","x.o175.g21","progesterone",0.710229912,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.148601040929105
"characterization","n9","male","x.o2","corticosterone",4.581648762,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",0.661021792279804
"characterization","bldg","male","x.o30.g134","corticosterone",0.871687562536548,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.0596391505960499
"characterization","bldg","male","x.o30.g134","progesterone",0.218628513,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.660293199060404
"characterization","hatch","female","x.o37.blu50","corticosterone",1.695390838,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.229269831872609
"manipulation","m.inc.d17","male","x.o40.r70","corticosterone",4.617099942,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.664369275415196
"manipulation","m.inc.d17","male","x.o40.r70","testosterone",3.589225601,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.555000756798039
"manipulation","m.inc.d17","male","x.o40.r70","progesterone",0.507409051,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.294641790239441
"characterization","inc.d9","male","x.o47.y82","corticosterone",1.044147359,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.0187617943409851
"characterization","inc.d9","male","x.o47.y82","testosterone",0.7123166,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.147326934632834
"manipulation","extend","female","x.o61","corticosterone",2.163011212,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",0.335058770616674
"manipulation","extend","female","x.o61","estradiol",0.126688582,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",-0.897262524799638
"manipulation","extend","female","x.o61","progesterone",0.165297232,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",-0.781734418885848
"characterization","n5","male","x.o68","corticosterone",1.745314479,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",0.241873691575506
"characterization","n5","male","x.o68","testosterone",2.378260474,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",0.376259418081624
"characterization","n5","male","x.o68","progesterone",0.576558294,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.239156775996974
"characterization","n5","female","x.o70","corticosterone",1.171444323,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",0.0687216520550605
"characterization","n5","female","x.o70","estradiol",0.154736151,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.81040821024597
"manipulation","m.inc.d17","male","x.r10.w18","corticosterone",1.873036805,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.272546311305489
"manipulation","m.inc.d17","male","x.r10.w18","testosterone",3.971099535,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.598910772724801
"characterization","hatch","male","x.r178","corticosterone",1.545899767,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.18918133172332
"characterization","hatch","male","x.r178","testosterone",2.447408466,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.388706458001435
"characterization","hatch","male","x.r178","progesterone",0.119252645,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",-0.923531979615601
"manipulation","m.inc.d3","female","x.r180","corticosterone",0.65114786,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.186320382413794
"manipulation","m.inc.d3","female","x.r180","estradiol",0.039912097,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-1.39889545358397
"manipulation","m.inc.d3","female","x.r180","progesterone",0.342123461,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.465817143197343
"characterization","n5","male","x.r181","corticosterone",7.385439645,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",0.868376353366902
"characterization","n5","male","x.r181","testosterone",0.398857709,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.399182009620508
"characterization","n5","male","x.r181","progesterone",0.605107093,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.218167756284717
"characterization","control","female","x.r20.lay","corticosterone",0.591740661,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-0.22786858748958
"characterization","control","female","x.r20.lay","estradiol",0.083921747,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-1.07612548400703
"characterization","control","female","x.r20.lay","progesterone",1.987782944,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",0.29836895985527
"characterization","inc.d17","male","x.r29.w96","corticosterone",1.13339492652605,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.0543812642551218
"characterization","inc.d17","male","x.r29.w96","testosterone",0.46049279,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.336777165223327
"characterization","inc.d3","female","x.r33.w183","corticosterone",1.25114011539419,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.09730594912989
"characterization","inc.d3","female","x.r33.w183","estradiol",0.430640583,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.365885045245333
"characterization","inc.d3","female","x.r33.w183","progesterone",0.140400237,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.852632159102899
"characterization","bldg","female","x.r39.g10","corticosterone",0.84089295477682,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.0752592861386365
"characterization","bldg","female","x.r39.g10","estradiol",0.262663109,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.580600919535179
"characterization","bldg","female","x.r39.g10","progesterone",0.35846196,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.445556924901738
"characterization","hatch","female","x.r44.w95","corticosterone",2.582412477,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.412025611353299
"characterization","hatch","female","x.r44.w95","estradiol",0.215699355,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",-0.666151153554662
"characterization","inc.d17","female","x.r48.y139","corticosterone",3.259350304,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.513131039482761
"characterization","inc.d17","female","x.r48.y139","estradiol",0.148279778,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.828918072854554
"characterization","n5","female","x.r50.w97","corticosterone",0.829183769,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.0813492076668485
"characterization","n5","female","x.r50.w97","estradiol",0.482327193,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.316658252411665
"characterization","inc.d3","male","x.r64.g140","corticosterone",1.763950781,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.246486462973624
"characterization","inc.d3","male","x.r64.g140","testosterone",1.609210562,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.206612874385965
"characterization","inc.d3","male","x.r64.g140","progesterone",3.248137361,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.511634386906246
"characterization","bldg","male","x.r67.blu35","corticosterone",0.866436303,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.0622633594041161
"characterization","bldg","male","x.r67.blu35","testosterone",0.84045417,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.0754859636745649
"characterization","bldg","male","x.r67.blu35","progesterone",0.136923277,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.863522715391694
"manipulation","m.inc.d9","female","x.r76","corticosterone",1.803462297,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.256107067432863
"manipulation","m.inc.d9","female","x.r76","estradiol",0.166962734,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.777380452350652
